#t [s],	 x [cm],	 R [cm],	 Ux [cm/s],	 Ur [cm/s] 
 0.00000000000000000000 ,	 0.12500000000000000000,	 -0.90000000000000002220,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 -0.49238795325112866275,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 -0.29543277195067718655,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 -0.09847759065022573810,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 0.09847759065022573810,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 0.29543277195067718655,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 0.49238795325112866275,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 0.68934313455158013895,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.62500000000000000000,	 0.88629831585203167066,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 -0.87347522958373668978,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 -0.67936962300957293159,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 -0.48526401643540922892,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 -0.29115840986124552625,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 -0.09705280328708185134,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 0.09705280328708185134,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 0.29115840986124552625,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 0.48526401643540922892,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 0.67936962300957293159,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 5.87500000000000000000,	 0.87347522958373668978,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 -0.85687307380800559198,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 -0.66645683518400433698,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 -0.47604059656000308198,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 -0.28562435793600182699,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 -0.09520811931200061362,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 0.09520811931200061362,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 0.28562435793600182699,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 0.47604059656000308198,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 0.66645683518400433698,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.12500000000000000000,	 0.85687307380800559198,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 -0.83690064869943325832,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 -0.65092272676622586758,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 -0.46494480483301842133,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 -0.27896688289981108611,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 -0.09298896096660369537,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 0.09298896096660369537,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 0.27896688289981108611,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 0.46494480483301842133,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 0.65092272676622586758,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.37500000000000000000,	 0.83690064869943325832,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 -0.81404974164887078381,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 -0.63314979906023283185,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 -0.45224985647159487989,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 -0.27134991388295692794,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 -0.09044997129431897598,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 0.09044997129431897598,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 0.27134991388295692794,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 0.45224985647159487989,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 0.63314979906023283185,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.62500000000000000000,	 0.81404974164887078381,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 -0.78888301782571634835,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 -0.61357568053111266604,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 -0.43826834323650903924,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 -0.26296100594190541244,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 -0.08765366864730181340,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 0.08765366864730181340,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 0.26296100594190541244,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 0.43826834323650903924,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 0.61357568053111266604,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 6.87500000000000000000,	 0.78888301782571634835,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 -0.76202016549406292878,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 -0.59268235093982668538,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 -0.42334453638559049748,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 -0.25400672183135430959,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 -0.08466890727711810782,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 0.08466890727711810782,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 0.25400672183135430959,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 0.42334453638559049748,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 0.59268235093982668538,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.12500000000000000000,	 0.76202016549406292878,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 -0.73412263723101223167,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 -0.57098427340189839008,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 -0.40784590957278460399,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 -0.24470754574367076239,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 -0.08156918191455692080,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 0.08156918191455692080,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 0.24470754574367076239,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 0.40784590957278460399,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 0.57098427340189839008,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.37500000000000000000,	 0.73412263723101223167,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 -0.70587736276898793708,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 -0.54901572659810171650,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 -0.39215409042721549593,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 -0.23529245425632930311,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 -0.07843081808544309641,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 0.07843081808544309641,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 0.23529245425632930311,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 0.39215409042721549593,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 0.54901572659810171650,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.62500000000000000000,	 0.70587736276898793708,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 -0.67797983450593712895,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 -0.52731764906017331018,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 -0.37665546361440949141,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 -0.22599327816864570040,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 -0.07533109272288189551,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 0.07533109272288189551,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 0.22599327816864570040,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 0.37665546361440949141,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 0.52731764906017331018,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 7.87500000000000000000,	 0.67797983450593712895,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 -0.65111698217428370938,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 -0.50642431946888732952,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 -0.36173165676349094966,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 -0.21703899405809459755,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 -0.07234633135269818993,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 0.07234633135269818993,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 0.21703899405809459755,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 0.36173165676349094966,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 0.50642431946888732952,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.12500000000000000000,	 0.65111698217428370938,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 -0.62595025835112938495,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 -0.48685020093976727473,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 -0.34775014352840516452,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 -0.20865008611704310981,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 -0.06955002870568104123,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 0.06955002870568104123,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 0.20865008611704310981,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 0.34775014352840516452,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 0.48685020093976727473,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.37500000000000000000,	 0.62595025835112938495,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 -0.60309935130056691044,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 -0.46907727323377423900,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 -0.33505519516698156757,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 -0.20103311710018895164,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 -0.06701103903339632184,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 0.06701103903339632184,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 0.20103311710018895164,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 0.33505519516698156757,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 0.46907727323377423900,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.62500000000000000000,	 0.60309935130056691044,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 -0.58312692619199457678,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 -0.45354316481599576960,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 -0.32395940343999696243,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 -0.19437564206399818301,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 -0.06479188068799938971,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 0.06479188068799938971,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 0.19437564206399818301,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 0.32395940343999696243,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 0.45354316481599576960,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 8.87500000000000000000,	 0.58312692619199457678,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 -0.56652477041626336796,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 -0.44063037699042706397,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 -0.31473598356459075998,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 -0.18884159013875445599,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 -0.06294719671291815200,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 0.06294719671291815200,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 0.18884159013875445599,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 0.31473598356459075998,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 0.44063037699042706397,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.12500000000000000000,	 0.56652477041626336796,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 -0.55370168414796838707,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 -0.43065686544841991212,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 -0.30761204674887138166,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 -0.18456722804932282345,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 -0.06152240934977427217,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 0.06152240934977427217,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 0.18456722804932282345,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 0.30761204674887138166,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 0.43065686544841991212,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.37500000000000000000,	 0.55370168414796838707,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 -0.54497341432841817088,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 -0.42386821114432521318,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 -0.30276300796023231099,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 -0.18165780477613938104,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 -0.06055260159204645803,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 0.06055260159204645803,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 0.18165780477613938104,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 0.30276300796023231099,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 0.42386821114432521318,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.62500000000000000000,	 0.54497341432841817088,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 -0.54055487992803696873,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 -0.42043157327736208062,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 -0.30030826662668719251,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 -0.18018495997601233216,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 -0.06006165332533744405,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 0.06006165332533744405,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 0.18018495997601233216,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 0.30030826662668719251,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 0.42043157327736208062,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 9.87500000000000000000,	 0.54055487992803696873,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 -0.54055487992803696873,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 -0.42043157327736208062,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 -0.30030826662668719251,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 -0.18018495997601233216,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 -0.06006165332533744405,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 0.06006165332533744405,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 0.18018495997601233216,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 0.30030826662668719251,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 0.42043157327736208062,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.12500000000000000000,	 0.54055487992803696873,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 -0.54497341432841817088,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 -0.42386821114432521318,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 -0.30276300796023231099,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 -0.18165780477613938104,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 -0.06055260159204645803,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 0.06055260159204645803,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 0.18165780477613938104,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 0.30276300796023231099,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 0.42386821114432521318,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.37500000000000000000,	 0.54497341432841817088,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 -0.55370168414796838707,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 -0.43065686544841991212,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 -0.30761204674887138166,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 -0.18456722804932282345,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 -0.06152240934977427217,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 0.06152240934977427217,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 0.18456722804932282345,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 0.30761204674887138166,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 0.43065686544841991212,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.62500000000000000000,	 0.55370168414796838707,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 -0.56652477041626336796,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 -0.44063037699042706397,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 -0.31473598356459075998,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 -0.18884159013875445599,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 -0.06294719671291815200,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 0.06294719671291815200,	 0.00000000000000000000,	 0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 0.18884159013875445599,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 0.31473598356459075998,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 0.44063037699042706397,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 10.87500000000000000000,	 0.56652477041626336796,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 11.12500000000000000000,	 -0.58312692619199435473,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 11.12500000000000000000,	 -0.45354316481599560307,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 11.12500000000000000000,	 -0.32395940343999685140,	 0.00000000000000000000,	 -0.00000000000000000000 
0.00000000000000000000 ,	 11.12500000000000000000,	 -0.19437564206399812750,	 0.00000000000000000000,	 -0.00000000000000000000 
