0.23750000000000001665, 	 9.71921144891948074473, 	 0.00246310514386329643, 	 0.00273900251597836890, 	 0.00349747285153422958, 	 0.00462862077399894475, 	 0.00629614888465515610, 	 0.00871444073247461086, 	 0.02292151300526473756, 	 0.04910176012460482076
0.26250000000000001110, 	 10.67094891812558721256, 	 0.00246446410323515651, 	 0.00274036074956312669, 	 0.00350030593742962307, 	 0.00463310279227255144, 	 0.00630156079967250649, 	 0.00872134198036495119, 	 0.02293243697951174651, 	 0.04910525751846047532
0.28750000000000003331, 	 11.61849307454755830804, 	 0.00246606199300186159, 	 0.00274190689433080788, 	 0.00350352265443212157, 	 0.00463787186113193053, 	 0.00630747182357614244, 	 0.00872893526810209625, 	 0.02294486894015656392, 	 0.04910908462027186588
0.31250000000000000000, 	 12.56172461134343265599, 	 0.00246792309355195081, 	 0.00274372145330109953, 	 0.00350709505854305496, 	 0.00464288966652053395, 	 0.00631387845268641980, 	 0.00873728995522628921, 	 0.02295878943412466705, 	 0.04911333825990697732
0.33750000000000002220, 	 13.50052144113014485072, 	 0.00247002322337690119, 	 0.00274588284344801916, 	 0.00351088378911755322, 	 0.00464813661396273718, 	 0.00632076617795562703, 	 0.00874648742337757502, 	 0.02297404188564583158, 	 0.04911810987675060969
0.36250000000000004441, 	 14.43475546594964420422, 	 0.00247233406871262161, 	 0.00274845490238044077, 	 0.00351480590807332679, 	 0.00465365740066091705, 	 0.00632816266708391938, 	 0.00875660933279008916, 	 0.02299011345353907040, 	 0.04912346487505610954
0.38750000000000001110, 	 15.36430462239271754754, 	 0.00247491367157014891, 	 0.00275144931574365778, 	 0.00351886750387953246, 	 0.00465950302351149283, 	 0.00633608303697505079, 	 0.00876769393365125008, 	 0.02300681670192169376, 	 0.04912943026099526878
0.41250000000000003331, 	 16.28906442046503499910, 	 0.00247781680455026613, 	 0.00275483026606363835, 	 0.00352309082410605769, 	 0.00466567024578197227, 	 0.00634454953055859760, 	 0.00877971302363625070, 	 0.02302410396765735418, 	 0.04913599745326795165
0.43750000000000000000, 	 17.20893949496854702375, 	 0.00248109400115742278, 	 0.00275857590351232321, 	 0.00352753916240645168, 	 0.00467217400934126937, 	 0.00635358650190907901, 	 0.00879261159888738465, 	 0.02304206212093648509, 	 0.04914313483538113730
0.46250000000000002220, 	 18.12382268326702572381, 	 0.00248481437947274892, 	 0.00276261232305439336, 	 0.00353224970946507382, 	 0.00467902884958071568, 	 0.00636321258295012571, 	 0.00880624489486662304, 	 0.02306082937935272775, 	 0.04915080031560181001
0.48750000000000004441, 	 19.03359093031045290445, 	 0.00248885010347815044, 	 0.00276686166414607474, 	 0.00353715446677160599, 	 0.00468622131538749039, 	 0.00637345118147685397, 	 0.00882048472441804114, 	 0.02308053918692123951, 	 0.04915894843702177386
0.51250000000000006661, 	 19.93812852662469836673, 	 0.00249273629166069360, 	 0.00277120671073613966, 	 0.00354224015857353006, 	 0.00469371089657310073, 	 0.00638432229562774494, 	 0.00883528449828562858, 	 0.02310130150504706784, 	 0.04916753252923770218
0.53749999999999997780, 	 20.83734902622171603070, 	 0.00249645666686646762, 	 0.00277552158888521878, 	 0.00354751065038424974, 	 0.00470144042673026254, 	 0.00639582071217643412, 	 0.00885064622312373497, 	 0.02312319544368324903, 	 0.04917650483988462301
0.56250000000000000000, 	 21.73118257151427101803, 	 0.00250008060039358425, 	 0.00277980382709838107, 	 0.00355300329376422464, 	 0.00470939909065195943, 	 0.00640794426557192865, 	 0.00886658516745588050, 	 0.02314626009794144845, 	 0.04918581690377420157
0.58750000000000002220, 	 22.61953898543427854406, 	 0.00250367179826317589, 	 0.00278408180571928761, 	 0.00355876830030139478, 	 0.00471766968009600628, 	 0.00642066999399223265, 	 0.00888310790044987211, 	 0.02317055500039678917, 	 0.04919542098921529660
0.61250000000000004441, 	 23.50229428577306478587, 	 0.00250728624680855413, 	 0.00278843398703456508, 	 0.00356484576262642433, 	 0.00472631473186298483, 	 0.00643395686797583813, 	 0.00890028533342914971, 	 0.02319612962121172378, 	 0.04920527250973595612
0.63750000000000006661, 	 24.37932460892425012844, 	 0.00251097176581256340, 	 0.00279295577840421973, 	 0.00357125807903291162, 	 0.00473538687772677522, 	 0.00644775514058606482, 	 0.00891818340246312499, 	 0.02322290617158750611, 	 0.04921533291238489038
0.66250000000000008882, 	 25.25054975938722279238, 	 0.00251477614344537605, 	 0.00279774128553717883, 	 0.00357800319775282080, 	 0.00474495560917412643, 	 0.00646200971515600072, 	 0.00893683965728507730, 	 0.02325081266281007336, 	 0.04922557260279619012
0.68750000000000000000, 	 26.11592824269235890711, 	 0.00251872309008328247, 	 0.00280288002674228525, 	 0.00358513195416436132, 	 0.00475509172465866936, 	 0.00647667875231233443, 	 0.00895630346854121503, 	 0.02327964488273525159, 	 0.04923597392781083049
0.71250000000000002220, 	 26.97540102327901578860, 	 0.00252285023132119233, 	 0.00280828755022213264, 	 0.00359269383085846286, 	 0.00476582276502295413, 	 0.00649174262822424780, 	 0.00897659458404520549, 	 0.02330915202240706197, 	 0.04924653477507930782
0.73750000000000004441, 	 27.82884940809960738761, 	 0.00252722047223461225, 	 0.00281384172267912279, 	 0.00360069083629449387, 	 0.00477708286116126837, 	 0.00650721816715640455, 	 0.00899767345455331977, 	 0.02333929483537607388, 	 0.04925727289594295649
0.76250000000000006661, 	 28.67612486271910654523, 	 0.00253186690487805467, 	 0.00281949103992562740, 	 0.00360913821430024944, 	 0.00478872474002629573, 	 0.00652315448542892078, 	 0.00901945555430202876, 	 0.02337009814102833025, 	 0.04926822922668322446
0.78750000000000008882, 	 29.51712452778427220323, 	 0.00253680665077521102, 	 0.00282525809154286203, 	 0.00361803273833189365, 	 0.00480071130775420844, 	 0.00653960603629066134, 	 0.00904185081914244196, 	 0.02340164184528837135, 	 0.04927946698624358079
0.81250000000000000000, 	 30.35182364285192235798, 	 0.00254203530565227931, 	 0.00283118286326424677, 	 0.00362733555772295699, 	 0.00481302865006176181, 	 0.00655663576182334562, 	 0.00906478645512344763, 	 0.02343405305687621884, 	 0.04929106426339677910
0.83750000000000002220, 	 31.18021697187083773883, 	 0.00254752944056905930, 	 0.00283727804084285421, 	 0.00363683926991878502, 	 0.00482568924049395307, 	 0.00657429547509206114, 	 0.00908828566538639679, 	 0.02346747750745557803, 	 0.04930310088107873329
0.86250000000000004441, 	 32.00222740711645030842, 	 0.00255329197495304848, 	 0.00284348858077204626, 	 0.00364621926929216194, 	 0.00483871513727052345, 	 0.00659259853655733054, 	 0.00911241714690902947, 	 0.02350206351531222704, 	 0.04931564320184857880
0.88750000000000006661, 	 32.81768828179247776688, 	 0.00255938376108079619, 	 0.00284983848838869661, 	 0.00365545404347213717, 	 0.00485213983989342401, 	 0.00661154946393016640, 	 0.00913725306638175569, 	 0.02353794692673110214, 	 0.04932873148450976630
0.91250000000000008882, 	 33.62643149511715279232, 	 0.00256588394126436737, 	 0.00285637516909136285, 	 0.00366468010297914086, 	 0.00486603784592329683, 	 0.00663113296088662253, 	 0.00916290059215084385, 	 0.02357522099693209333, 	 0.04934237342755805333
0.93750000000000000000, 	 34.42839186102331439088, 	 0.00257280882009473756, 	 0.00286316627764443294, 	 0.00367399343674276778, 	 0.00488047630910742620, 	 0.00665131231238842713, 	 0.00918946900042502506, 	 0.02361390581986541962, 	 0.04935654540994036804
0.96250000000000002220, 	 35.22360777065649273254, 	 0.00257987700310124968, 	 0.00287023786281546782, 	 0.00368351142996711919, 	 0.00489545025180806396, 	 0.00667203976525774026, 	 0.00921698995922694275, 	 0.02365392950349017379, 	 0.04937120038076370232
0.98750000000000004441, 	 36.01210338921406872714, 	 0.00258694636642137037, 	 0.00287758148096375291, 	 0.00369335093923749266, 	 0.00491092836782981972, 	 0.00669327713231620929, 	 0.00924544052061842918, 	 0.02369511029566979954, 	 0.04938627919439312480
1.01249999999999995559, 	 36.79377084392968555449, 	 0.00259401762586408853, 	 0.00288497790599765835, 	 0.00370361730078304710, 	 0.00492690539692796758, 	 0.00671499515646805170, 	 0.00927472288518854833, 	 0.02373720841638988707, 	 0.04940172139713473742
1.03750000000000008882, 	 37.56838436209668685706, 	 0.00260118090936880403, 	 0.00289245724101254518, 	 0.00371440346640791773, 	 0.00494334527627574884, 	 0.00673715293219663992, 	 0.00930470342687324953, 	 0.02378006278670317594, 	 0.04941747246741232807
1.06250000000000000000, 	 38.33574692630475766464, 	 0.00260850924056731971, 	 0.00290010656246014265, 	 0.00372578582558720159, 	 0.00496017685322046580, 	 0.00675968229740410865, 	 0.00933525706135151200, 	 0.02382361350589951715, 	 0.04943348669802209022
1.08750000000000013323, 	 39.09582553357968492946, 	 0.00261608544497729393, 	 0.00290802654304031993, 	 0.00373773858456900344, 	 0.00497731472528694426, 	 0.00678254919122018695, 	 0.00936630188757575297, 	 0.02386783795989015633, 	 0.04944972704674244213
1.11250000000000004441, 	 39.84872857600291951030, 	 0.00262401570502909798, 	 0.00291637262781543546, 	 0.00375015853752848566, 	 0.00499469882846605498, 	 0.00680582992997602523, 	 0.00939781740297223472, 	 0.02391274313788260830, 	 0.04946616431618997001
1.13749999999999995559, 	 40.59453150724591807830, 	 0.00263238416080204072, 	 0.00292531810285800086, 	 0.00376293028945944973, 	 0.00501229579018824378, 	 0.00682961253384343353, 	 0.00942984390947595313, 	 0.02395839132509724675, 	 0.04948277764668864570
1.16250000000000008882, 	 41.33311582187739929850, 	 0.00264121107095100123, 	 0.00293492200938413970, 	 0.00377586727726855623, 	 0.00503009704720032251, 	 0.00685397458726296534, 	 0.00946246455161178085, 	 0.02400481729285794397, 	 0.04949955695792362248
1.18750000000000000000, 	 42.06418796894190847979, 	 0.00265020044552458263, 	 0.00294491580519775894, 	 0.00378885158627923022, 	 0.00504812286666622614, 	 0.00687900086782382725, 	 0.00949578433719980644, 	 0.02405205866362356351, 	 0.04951650646903708181
1.21250000000000013323, 	 42.78747739261513061138, 	 0.00265915924051956902, 	 0.00295485964804715435, 	 0.00380187442646203128, 	 0.00506640605384371147, 	 0.00690480540744602481, 	 0.00952990169568639425, 	 0.02410015046612003567, 	 0.04953364748517292276
1.23750000000000004441, 	 43.50293425215356535318, 	 0.00266802939939593574, 	 0.00296475387282085084, 	 0.00381503359126662183, 	 0.00508498109565583972, 	 0.00693142776854724623, 	 0.00956488545177410464, 	 0.02414906369239840436, 	 0.04955101858352098376
1.26250000000000017764, 	 44.21073272498093587046, 	 0.00267684510958170500, 	 0.00297469985053050532, 	 0.00382840662948099328, 	 0.00510387768340975125, 	 0.00695884932833188904, 	 0.00960075040509294000, 	 0.02419882613218274012, 	 0.04956867204504758484
1.28750000000000008882, 	 44.91105859961303536920, 	 0.00268569927821890207, 	 0.00298478742059167784, 	 0.00384208556590182135, 	 0.00512312320560977426, 	 0.00698704105210782352, 	 0.00963745527867366364, 	 0.02424948171699115723, 	 0.04958666648432570601
1.31250000000000000000, 	 45.60386355226316368316, 	 0.00269473974779169860, 	 0.00299518534641608726, 	 0.00385616988324300044, 	 0.00514275661356742696, 	 0.00701593162369048597, 	 0.00967491301038547226, 	 0.02430107814803173644, 	 0.04960505673620228817
1.33750000000000013323, 	 46.28881330415040196158, 	 0.00270410063381917084, 	 0.00300606318960309083, 	 0.00387070100118831317, 	 0.00516282214815100456, 	 0.00704540840784241042, 	 0.00971302395529322418, 	 0.02435365901140854050, 	 0.04962388289149602394
1.36250000000000004441, 	 46.96549380867725886901, 	 0.00271394904664018803, 	 0.00301749985978041080, 	 0.00388563011024589027, 	 0.00518335136541125258, 	 0.00707533192073498286, 	 0.00975169903132510653, 	 0.02440725020413492957, 	 0.04964316079441988272
1.38750000000000017764, 	 47.63370970431274287193, 	 0.00272446795910245365, 	 0.00302905361933121032, 	 0.00390086407553935297, 	 0.00520436523180837270, 	 0.00710557554110121791, 	 0.00979087684612878380, 	 0.02446185025416055744, 	 0.04966287627535026505
1.41250000000000008882, 	 48.29361600068143900444, 	 0.00273572040426307752, 	 0.00304054894213580396, 	 0.00391632624691666802, 	 0.00522589604216308189, 	 0.00713605310654918945, 	 0.00983054935009322270, 	 0.02451743352187056926, 	 0.04968298491248338694
1.43750000000000000000, 	 48.94555462093288156211, 	 0.00274725132136911538, 	 0.00305202041381007162, 	 0.00393199417828148361, 	 0.00524798442652702965, 	 0.00716672925096016600, 	 0.00987077756873119827, 	 0.02457396184424352759, 	 0.04970341826477819858
1.46250000000000013323, 	 49.58971493556067855479, 	 0.00275884828716731548, 	 0.00306358178966356122, 	 0.00394786139247068919, 	 0.00527065411888768577, 	 0.00719764443128946812, 	 0.00991168462432463412, 	 0.02463143031000505911, 	 0.04972409639538175052
1.48750000000000004441, 	 50.22589381184094037280, 	 0.00277047137302174201, 	 0.00307530520967581314, 	 0.00396404498656654884, 	 0.00529389660866952730, 	 0.00722892344102482425, 	 0.00995343883871520341, 	 0.02468982802508515664, 	 0.04974494521961955740
1.51250000000000017764, 	 50.85356223454898838554, 	 0.00278233444119226981, 	 0.00308721040438457483, 	 0.00398059920255867863, 	 0.00531766540805249117, 	 0.00726070671959857042, 	 0.00999622046950551270, 	 0.02474914688643248609, 	 0.04976591594603526486
1.53750000000000008882, 	 51.47220417045393503486, 	 0.00279476374256235364, 	 0.00309922996921524431, 	 0.00399749572480479973, 	 0.00534190539771044193, 	 0.00729310039291898235, 	 0.01004016065304558919, 	 0.02480936343401834998, 	 0.04978700299002158935
1.56250000000000000000, 	 52.08167215765779900494, 	 0.00280807864723284662, 	 0.00311134322918177070, 	 0.00401473415257496812, 	 0.00536658637034050784, 	 0.00732622221474063355, 	 0.01008527875560427493, 	 0.02487043649299696194, 	 0.04980825648687304402
1.58750000000000013323, 	 52.68227898793556818191, 	 0.00282269158532871519, 	 0.00312360650375770321, 	 0.00403231595410336128, 	 0.00539171088300658113, 	 0.00736013671080720713, 	 0.01013145852014981502, 	 0.02493236656507506060, 	 0.04982978528254908279
1.61250000000000004441, 	 53.27453877411594618252, 	 0.00283855279165694729, 	 0.00313611545701901993, 	 0.00405019830446534928, 	 0.00541729503909855418, 	 0.00739480552906710865, 	 0.01017835264081658718, 	 0.02499513504224888660, 	 0.04985174515660954070
1.63750000000000017764, 	 53.85873494807054839839, 	 0.00285507759087834422, 	 0.00314909412781043917, 	 0.00406838564503533753, 	 0.00544333820607870514, 	 0.00743012465507070577, 	 0.01022535622082833794, 	 0.02505869395095843694, 	 0.04987430745405035948
1.66250000000000008882, 	 54.43462953944260362960, 	 0.00287220544245481895, 	 0.00316286504856353812, 	 0.00408689830114884745, 	 0.00546980697792428562, 	 0.00746599659473295985, 	 0.01027243400997782975, 	 0.02512297532212249412, 	 0.04989760980342864555
1.68750000000000000000, 	 55.00153443690519594611, 	 0.00289023794149827857, 	 0.00317774828124064036, 	 0.00410564345239931329, 	 0.00549665323553464279, 	 0.00750237215879509187, 	 0.01031968235031483806, 	 0.02518791364656934248, 	 0.04992173775296481625
1.71250000000000013323, 	 55.55871131051556233160, 	 0.00291021647661474960, 	 0.00319365170758010566, 	 0.00412465600623788693, 	 0.00552385067364156036, 	 0.00753923840724043254, 	 0.01036722576807143185, 	 0.02525346862964347391, 	 0.04994680812506310796
1.73750000000000004441, 	 56.10583284298149919778, 	 0.00293562802389543296, 	 0.00320944057364380740, 	 0.00414397924671510137, 	 0.00555140750635164330, 	 0.00757661580059707570, 	 0.01041517639682892557, 	 0.02531963695284771693, 	 0.04997294241307548290
1.76250000000000017764, 	 56.64318865479044973199, 	 0.00296673213297716804, 	 0.00322498847714126208, 	 0.00416364629071693752, 	 0.00557934942341431744, 	 0.00761457489219456198, 	 0.01046368309016600801, 	 0.02538644995384525122, 	 0.05000013876579009753
1.78750000000000008882, 	 57.17148521672533689753, 	 0.00300804385546005670, 	 0.00324046196468837436, 	 0.00418371075091354076, 	 0.00560770466597171682, 	 0.00765322304352288214, 	 0.01051291986549460905, 	 0.02545396224735673937, 	 0.05002780855320543285
1.81250000000000000000, 	 57.69135675556630360461, 	 0.00306644710709423228, 	 0.00325611650958371884, 	 0.00420424146879868916, 	 0.00563650117952797531, 	 0.00769266083854162983, 	 0.01056307221589259174, 	 0.02552223877457415399, 	 0.05005556778564138054
1.83750000000000013323, 	 58.20289454930728823001, 	 0.00315354107873595845, 	 0.00327210726691035082, 	 0.00422518017925636435, 	 0.00566576164071936304, 	 0.00773294099678535803, 	 0.01061427578228995444, 	 0.02559134588343106240, 	 0.05008325463269037298
1.86250000000000004441, 	 58.70549476936081845224, 	 0.00329016515354571245, 	 0.00328857965893989725, 	 0.00424648720970475027, 	 0.00569549031252531996, 	 0.00777404602882530125, 	 0.01066658960075418661, 	 0.02566134677456174268, 	 0.05011099538343775223
1.88750000000000017764, 	 59.19812994397687333503, 	 0.00351252365740959641, 	 0.00330534958710853536, 	 0.00426818044993427809, 	 0.00572565783183278353, 	 0.00781589763163707818, 	 0.01072001632532958507, 	 0.02573229537858943289, 	 0.05013916482546641740
1.91250000000000008882, 	 59.67989142008451608490, 	 0.00388045642548831213, 	 0.00332241166752780337, 	 0.00429027442621373201, 	 0.00575620810671902561, 	 0.00785838817502852033, 	 0.01077447714822287426, 	 0.02580423607135005210, 	 0.05016816631597425385
1.93750000000000000000, 	 60.15048790469928974289, 	 0.00448975946011470443, 	 0.00333990568731547298, 	 0.00431272033983138604, 	 0.00578709499266239543, 	 0.00790140790906528230, 	 0.01082981832684841439, 	 0.02587721909188817407, 	 0.05019853763794617646
1.96250000000000013323, 	 60.61040881754578890650, 	 0.00549092754625571736, 	 0.00335806966174598265, 	 0.00433543811193228944, 	 0.00581831006559639218, 	 0.00794487122701605618, 	 0.01088588633573006788, 	 0.02595130075314879686, 	 0.05023142988153348615
1.98750000000000004441, 	 61.06065311644736226526, 	 0.00711653413077100935, 	 0.00337729348097032213, 	 0.00435834571338428872, 	 0.00584987373454235338, 	 0.00798873720049726559, 	 0.01094255244792285107, 	 0.02602648101790832127, 	 0.05026906647684695195
2.01250000000000017764, 	 61.50216433487457123874, 	 0.00971979650696293621, 	 0.00339766890922461743, 	 0.00438146173972843531, 	 0.00588180912254710787, 	 0.00803300711671731289, 	 0.01099970640183737386, 	 0.02610271300899021790, 	 0.05031547843531582881
2.03750000000000008882, 	 61.93527173599975554907, 	 0.01382667364976343342, 	 0.00341832560994788067, 	 0.00440490093768540134, 	 0.00591413717003321914, 	 0.00807770468872612973, 	 0.01105729556232502159, 	 0.02617974737915173752, 	 0.05037787822848312919
2.06250000000000000000, 	 62.35943069115987924533, 	 0.02020220310536881281, 	 0.00343903763631642169, 	 0.00442873384953692498, 	 0.00594689624628922438, 	 0.00812286865505379777, 	 0.01111536918012944429, 	 0.02625739740907374192, 	 0.05046910567274422166
2.08749999999999991118, 	 62.77339864944757863441, 	 0.02993080077278530149, 	 0.00345988351930562148, 	 0.00445293525415911811, 	 0.00598016343561184188, 	 0.00816855941427717044, 	 0.01117403048084219044, 	 0.02633555845155306774, 	 0.05057793082318600558
2.11250000000000026645, 	 63.17576268818014995077, 	 0.04451052754314978321, 	 0.00348158287277397418, 	 0.00447744964624168483, 	 0.00601404507561439147, 	 0.00821485210093000559, 	 0.01123336563825116236, 	 0.02641419955586809393, 	 0.05066059442802185731
2.13750000000000017764, 	 63.56556640384392409260, 	 0.06595907836794774604, 	 0.00350558536824401327, 	 0.00450225419756863487, 	 0.00604863596973380293, 	 0.00826180943209233257, 	 0.01129345928109200259, 	 0.02649332805334996682, 	 0.05070212196436853919
2.16250000000000008882, 	 63.94274184902402424768, 	 0.09692321942568189741, 	 0.00353410422839317128, 	 0.00452736709199682164, 	 0.00608397557930500602, 	 0.00830945175895763180, 	 0.01135439770737570533, 	 0.02657297477102957620, 	 0.05068343639117287719
2.18750000000000000000, 	 64.30814980378613654466, 	 0.14077740096798149749, 	 0.00357033319171721998, 	 0.00455280460748428047, 	 0.00612002856944582254, 	 0.00835774046318006440, 	 0.01141621197796481579, 	 0.02665318171856939991, 	 0.05057325601595339531
2.21249999999999991118, 	 64.66321185484235911645, 	 0.20169286376310999187, 	 0.00361563306782513357, 	 0.00457856309943934555, 	 0.00615669206358072669, 	 0.00840657933832606764, 	 0.01147886909540524192, 	 0.02673399248314148671, 	 0.05037600538228340780
2.23750000000000026645, 	 65.00929383497785352120, 	 0.28465532546507277267, 	 0.00367147649482551510, 	 0.00460465992926017802, 	 0.00619382231685183110, 	 0.00845582765470545387, 	 0.01154230010772252374, 	 0.02681544721071352569, 	 0.05000808269135922912
2.26250000000000017764, 	 65.34709888926286680544, 	 0.39541009910630925406, 	 0.00374870865013396523, 	 0.00463116309794134231, 	 0.00623127666653002822, 	 0.00850529561583263614, 	 0.01160643204882067306, 	 0.02689757946968139579, 	 0.04928312243465962639
2.28750000000000008882, 	 65.67631120391564536476, 	 0.54031864217527814098, 	 0.00386322150779487648, 	 0.00465815692808303587, 	 0.00626895634899062720, 	 0.00855494704921118572, 	 0.01167121319868495710, 	 0.02698041479108425483, 	 0.04787532448774125399
2.31250000000000000000, 	 65.99562435452166653249, 	 0.72611619870333221627, 	 0.00403864836334601532, 	 0.00468566359280267637, 	 0.00630683044947553170, 	 0.00860487056474099239, 	 0.01173660859491210302, 	 0.02706396912488199386, 	 0.04521256355089499357
2.33749999999999991118, 	 66.30313502266727709866, 	 0.95956869336389594149, 	 0.00431256677847226266, 	 0.00471362468204422711, 	 0.00634493566085151794, 	 0.00865522021039024855, 	 0.01180259560209520782, 	 0.02714824541978461819, 	 0.04028020603477717315
2.36250000000000026645, 	 66.59695411325309066797, 	 1.24704454181555779435, 	 0.00474616756959823135, 	 0.00474200248564416154, 	 0.00638336270590763623, 	 0.00870621135936368133, 	 0.01186917105143400590, 	 0.02723325394743005001, 	 0.03128500747917722230
2.38750000000000017764, 	 66.87581807998628846690, 	 1.59403883747836982998, 	 0.00543572223326912584, 	 0.00477084505966189620, 	 0.00642224105373188654, 	 0.00875811321105056731, 	 0.01193634958475564382, 	 0.02731903642805789956, 	 0.01506953626051722554
2.41250000000000008882, 	 67.13949940962501727881, 	 2.00470148463405362094, 	 0.00652674063435501259, 	 0.00480020204615686386, 	 0.00646171641865085720, 	 0.00881117561284790358, 	 0.01200414405998277527, 	 0.02740562365731159453, 	 -0.01391065313549925964
2.43750000000000000000, 	 67.38889310378476693586, 	 2.48142474250184541518, 	 0.00823481658788043601, 	 0.00483005238246431764, 	 0.00650190280160394072, 	 0.00886552661112667562, 	 0.01207255289709783207, 	 0.02749305300693751647, 	 -0.06536391025077845085
2.46250000000000035527, 	 67.62576680034581499967, 	 3.02454077612463523295, 	 0.01087670600004454237, 	 0.00486035389452370032, 	 0.00654282107826190812, 	 0.00892111428061735830, 	 0.01214157189118991731, 	 0.02758137113175812907, 	 -0.15623422070440354248
2.48750000000000026645, 	 67.85226135960705562411, 	 3.63216479256010593701, 	 0.01491151998433313218, 	 0.00489107373621923934, 	 0.00658438288070679629, 	 0.00897774206372423458, 	 0.01221121227649793299, 	 0.02767062929340702998, 	 -0.31597306947881276251
2.51250000000000017764, 	 68.07029425720625681606, 	 4.30020611769512317579, 	 0.02098982457343351316, 	 0.00492216500510543175, 	 0.00662644479800294107, 	 0.00903500429887562143, 	 0.01228150365312328206, 	 0.02776077509435014370, 	 -0.59546257202820451759
2.53750000000000008882, 	 68.28102478595025104369, 	 5.02255467945515121642, 	 0.03001092342719795941, 	 0.00495357353981302605, 	 0.00666887478675521304, 	 0.00909230117938800500, 	 0.01235248631995412676, 	 0.02785159718104692969, 	 -1.08173732930493393667
2.56250000000000000000, 	 68.48450903803652067836, 	 5.79140209539688388674, 	 0.04319138061470317869, 	 0.00498525563721430309, 	 0.00671159527397515148, 	 0.00914962741774482183, 	 0.01242420636451302754, 	 0.02794298042376133773, 	 -1.92113101370101468923
2.58750000000000035527, 	 68.67961192004507608999, 	 6.59774793413311044787, 	 0.06214409281312381628, 	 0.00501725298803964558, 	 0.00675461155825394805, 	 0.00920707063883241354, 	 0.01249671222507571337, 	 0.02803484461278958617, 	 -3.35222787828648405295
2.61250000000000026645, 	 68.86417119328405078704, 	 7.42311714868572103398, 	 0.08895897857293166844, 	 0.00504969968111974778, 	 0.00679798139475811317, 	 0.00926471866194810909, 	 0.01257004533143762925, 	 0.02812715525847445455, 	 -5.74250357211086637221
2.63750000000000017764, 	 69.03536367992668942861, 	 8.21991639157790920933, 	 0.12627342107343644817, 	 0.00508266550987840002, 	 0.00684177060180309916, 	 0.00932263121867245824, 	 0.01264422871886919895, 	 0.02821990897041953480, 	 -9.60692255752122115098
2.66250000000000008882, 	 69.19018189815545838428, 	 8.98546503131806773013, 	 0.17732456414619043872, 	 0.00511613745253834511, 	 0.00688608285237599441, 	 0.00938096479423379884, 	 0.01271926274947717504, 	 0.02831311405716611593, 	 -15.02037534899974069447
2.68750000000000000000, 	 69.32592516724092490676, 	 9.72953036695564144054, 	 0.24597573535031075354, 	 0.00515012158884635245, 	 0.00693103296920978985, 	 0.00943990528959306845, 	 0.01279512490875739719, 	 0.02840678241458187425, 	 -19.89317415166516056502
2.71250000000000035527, 	 69.44062390070654089413, 	 10.45872725849489626171, 	 0.33670115088702279316, 	 0.00518467359687112012, 	 0.00697671509901382110, 	 0.00949957569952832558, 	 0.01287176295008613490, 	 0.02850092756543936429, 	 -23.60698788623859911695
